label,H,S,V,dissimilarity,homogeneity,contrast
2,58.08020640432099,171.7416010802469,125.69447530864197,9.890291375291378,0.1325799169622473,219.0817404817405
2,56.999342206790125,176.79734567901235,129.8505787037037,12.059943667443669,0.1436688620909679,355.2477486402486
2,58.07703703703704,171.73806905864197,125.6915374228395,9.89137334887335,0.1324705164187771,219.11516511266512
2,67.81964699074074,136.70762924382717,122.31019097222222,15.445590520590521,0.10730519366123845,497.69057886557886
2,63.2787962962963,140.95096836419754,116.5255613425926,13.895372960372962,0.12959301124756017,434.5355516705517
2,58.14630401234568,134.46717785493829,156.78930169753087,12.066540404040403,0.16761003810215647,410.3029156954157
2,58.13331597222222,134.45922839506173,156.79003665123457,12.06621017871018,0.1676577617758447,410.30251554001563
2,60.598059413580245,153.78736304012347,148.05478780864198,12.087972027972029,0.17512585154875,399.2138655788656
2,60.616655092592595,153.79063464506171,148.0571701388889,12.087496114996119,0.17516646654283252,399.2150135975137
2,60.220032793209874,157.1381674382716,129.96722415123457,13.514726107226108,0.14194176929340555,437.8981216006216
2,60.25609375,157.13882716049383,129.96760995370371,13.514702797202798,0.14194883041313736,437.8684052059052
2,57.133533950617284,158.31488811728394,156.13815586419753,13.895907148407147,0.170656425027674,536.914935897436
2,63.204720293209874,166.92103973765433,135.8545486111111,9.4763209013209,0.16638461090958384,232.11678710178708
2,66.21893904320987,165.07727044753085,131.9639737654321,9.160660450660451,0.16091834788634812,206.8735508935509
2,66.22301311728395,165.0654610339506,131.96132908950617,9.160508935508936,0.16099094691843815,206.87240481740483
2,64.12652777777778,167.13449074074074,123.55465663580247,10.141884226884226,0.14116325423192927,249.41580808080812
2,64.12289351851852,167.1356288580247,123.55339313271605,10.141408313908315,0.141268158879651,249.41621017871017
2,61.05210841049383,131.44958912037038,135.28654320987656,13.886996891996896,0.14900855516624353,506.09951825951833
2,61.0482137345679,131.46443094135802,135.28052662037038,13.88612470862471,0.1490687762798895,506.0860042735043
2,65.22235146604939,167.63660686728394,122.78163773148148,9.724149184149184,0.1510491956703502,245.96618104118104
2,65.22471450617284,167.63187307098767,122.77655671296296,9.724184149184149,0.15118432986999392,245.96899378399374
2,68.62411651234568,99.07483024691358,125.01298418209876,12.270670163170164,0.1522207655072042,336.7943803418803
2,68.59668209876543,99.06749035493827,125.01241126543209,12.271062548562547,0.15224832803688185,336.816385003885
2,63.20357638888889,166.9230999228395,135.85516975308641,9.476707459207459,0.16634705800923347,232.1086732711733
2,56.99041280864198,176.78790316358024,129.85434606481482,12.05986013986014,0.14364563899512245,355.2448912198912
2,65.87517361111111,174.90744212962963,132.38280092592592,9.229153069153071,0.16968248463908484,242.01362470862466
2,65.87518904320987,174.91184027777777,132.38527584876545,9.229077311577313,0.16975218149063617,242.0126825951826
2,60.070902777777775,170.68644290123456,146.3616512345679,11.497241647241648,0.16252351583673075,338.20029526029526
2,67.02777970679013,160.83820216049384,134.35216049382717,10.776730769230769,0.1651453552951584,313.44891414141415
2,67.04075810185185,160.8328086419753,134.3502237654321,10.777101787101788,0.16511571758397725,313.43325174825173
3,74.04195794753086,132.87396797839506,149.50818672839506,7.576363636363636,0.24136173169769726,231.43734265734267
3,75.946925154321,115.05320408950617,138.20651041666667,8.368012820512822,0.231263515860151,296.1848504273504
3,74.04292052469135,132.87259066358024,149.50975308641975,7.575262237762236,0.24142254662007662,231.4219172494172
3,75.94600887345679,115.08361689814815,138.2104938271605,8.369586247086247,0.23105008731307194,296.19147047397047
3,66.85921489197531,160.31820987654322,133.1010551697531,8.442319347319348,0.21963845996100065,264.99046620046624
3,66.8621836419753,160.32703125,133.10365162037036,8.441542346542347,0.21961565286408496,264.95917637917637
3,64.29437692901234,174.63331790123456,119.03628086419754,9.726884226884225,0.18380835447400326,302.812567987568
3,64.29808449074073,174.63227044753086,119.03754050925926,9.727261072261074,0.18368045210735817,302.8019114219115
3,64.20122685185186,163.14594907407408,122.03571759259259,7.678752913752914,0.23206999003256049,270.03674825174824
3,74.70375192901234,145.85416666666666,145.53790702160495,8.427216394716394,0.2645454180922145,312.36032439782446
3,74.7074324845679,145.8516724537037,145.53766010802468,8.427105672105672,0.264571604888241,312.3340986790987
3,77.43149305555555,118.49622299382716,158.94766203703705,6.702443667443666,0.30053339934597545,231.40623543123536
3,69.81366898148148,149.89417052469136,134.22126157407408,9.561726884226882,0.24440563660902848,354.35392968142963
3,69.34121720679012,125.50430941358024,159.88791666666665,8.009949494949497,0.25256789833855536,281.73341491841495
3,69.81335069444444,149.90466435185186,134.2217650462963,9.56121212121212,0.24442372257612668,354.3598096348096
3,76.07396219135802,143.72037037037038,149.79855902777777,8.219681429681431,0.250778136878418,288.2224592074592
3,76.06887152777777,143.7216435185185,149.79934220679013,8.220367132867132,0.25067889704907004,288.21843628593626
3,75.62010223765432,135.8887114197531,156.2979263117284,7.014992229992229,0.2612184096382046,214.3209906759907
3,75.61885030864198,135.88437692901235,156.29577932098766,7.014582362082362,0.2613278018124946,214.3344658119658
3,81.18132716049382,116.68995370370371,153.86913580246915,6.891833721833721,0.2809663529339732,245.5920124320124
3,81.19347029320987,116.69762152777778,153.87357445987655,6.891373348873349,0.2809152447447688,245.59630730380732
3,68.98465277777778,157.42969907407408,148.5472125771605,8.246031468531468,0.23098018279553953,241.6760936285936
3,70.60387924382717,153.8650289351852,142.02415895061728,6.294898989898992,0.33466352410648337,244.3509867909868
3,68.98430362654321,157.4369675925926,148.54797067901234,8.246181041181039,0.23094972560340865,241.67891608391605
3,69.35071759259259,125.48997878086419,159.8876601080247,8.009432789432791,0.2525945222930189,281.73050893550896
3,70.17367476851852,142.42794560185186,138.7071277006173,6.658657731157731,0.272700486635536,180.50923271173275
3,73.7260686728395,135.54481288580246,121.87791473765432,8.77832944832945,0.22465766032334925,309.437804972805
3,73.7289949845679,135.54126543209875,121.8776350308642,8.77802836052836,0.22462919488029265,309.4457672882673
3,69.33872106481482,149.25586033950617,116.95417438271605,6.613047785547786,0.2388559052580725,151.53183954933954
3,69.32653356481481,149.25399884259258,116.95070408950617,6.612400932400933,0.2388868886994192,151.52115384615388
3,76.8863599537037,124.89889081790123,163.26592206790124,7.116223776223776,0.3353042856316227,281.93346542346546
3,76.88322723765432,124.89865162037037,163.2644347993827,7.1167463092463095,0.3351988217928646,281.92571678321684
3,64.68188850308643,158.87030092592593,141.46471643518518,7.856627816627815,0.2147937794693897,219.34166666666658
3,70.6068113425926,153.87358024691358,142.02373842592593,6.295561383061384,0.33460389169403376,244.3609343434343
3,64.68613233024692,158.87051697530865,141.46737461419752,7.857397047397049,0.21471243523088657,219.35151515151517
3,76.46599151234568,131.06941936728396,144.30520833333333,7.547799145299145,0.2550609625172128,250.09725912975912
3,76.46314043209877,131.07213541666667,144.30749614197532,7.546802641802643,0.2553818819714992,250.09876068376067
3,79.00005208333333,126.31113233024692,122.2214737654321,7.070458430458431,0.2497852606584452,251.88719114219114
3,61.614637345679014,161.95001736111112,146.3616550925926,6.851555944055945,0.25986292881331063,164.19440753690753
3,61.61119405864198,161.94098958333333,146.36034915123457,6.851857031857032,0.25986684247591285,164.2241686091686
4,69.0972974537037,151.5105825617284,137.11092399691358,11.217111499611502,0.21358199715138346,425.43411616161615
4,69.33521412037037,150.3919463734568,104.87944830246913,11.349469696969697,0.1602177798583425,422.03638111888114
4,69.10051118827161,151.51486111111112,137.11581018518518,11.217179487179488,0.2136742083803588,425.4535897435897
4,69.33365354938272,150.39570794753087,104.88007137345679,11.348875291375293,0.16025310404550264,422.0548504273505
4,70.32092785493828,159.37363425925926,120.4446701388889,10.633801476301477,0.19034363711912433,341.16252719502717
4,70.32454282407407,159.36378086419754,120.44155092592592,10.635532245532245,0.19002772305377533,341.1783954933955
4,64.49142554012346,150.14318865740742,125.20188850308642,12.43190753690754,0.15386685751144943,435.9231313131315
4,64.49196759259259,150.14402777777778,125.20325810185186,12.431035353535353,0.15397545523936543,435.8777913752913
4,67.38020833333333,141.00975308641975,122.21297260802469,9.004607614607613,0.22132608343700308,306.2171794871794
4,67.38175540123457,141.00479359567902,122.20913773148148,9.004370629370632,0.22133375693641041,306.18758741258745
4,66.11854166666667,146.53128086419753,125.19416087962964,10.32548174048174,0.20989029569618428,388.1162587412587
4,68.05598186728395,161.00715084876543,118.54956983024691,10.900153457653458,0.16063133942144164,327.3608255633255
4,68.27149691358025,146.11921875,137.74949652777778,8.827461149961149,0.2404566718945906,278.29312937062934
4,66.14244984567901,161.39931712962962,106.68058834876543,9.188158508158509,0.19882406642010625,271.92145299145295
4,67.92434992283951,136.0873263888889,113.8287287808642,9.529630924630927,0.19140916678297057,344.18860528360534
4,67.91745177469136,136.11762152777777,113.82940586419753,9.53086247086247,0.19132056834227346,344.2007886557887
4,71.63189043209877,117.79211226851852,126.77775270061728,6.754527972027972,0.2601090460931819,208.23497086247087
4,71.6262712191358,117.80447530864197,126.7770100308642,6.755023310023311,0.26006621566863936,208.25347707847706
4,71.14984953703704,137.47287229938271,117.31254050925926,8.444477466977466,0.22080474278815151,298.1436888111888
4,71.15070408950618,137.46530671296296,117.31404513888889,8.445530303030305,0.22079914325058286,298.1823251748252
4,68.32620949074074,168.3911863425926,131.6027160493827,10.683527583527585,0.24758218420451195,397.89790986790985
4,68.32829861111111,168.3827951388889,131.6043036265432,10.682960372960375,0.24775122027849117,397.90907148407155
4,68.09302854938272,164.8007638888889,102.78341435185185,12.065336052836052,0.14960165671775522,383.05565850815844
4,63.159685570987655,184.16571180555556,101.5233950617284,11.160312742812742,0.2086622581051348,429.9965792540793
4,68.27403356481481,146.13303433641974,137.75453317901236,8.827342657342657,0.24037008992096145,278.27874514374514
4,63.16072723765432,184.16286844135803,101.5235686728395,11.160161227661229,0.2087603555459231,430.0284013209015
4,67.79157986111112,172.7329224537037,126.28068672839507,9.462878787878791,0.23511417914785515,357.1507847707848
4,67.79011766975309,172.7323225308642,126.28027391975309,9.462577700077702,0.23519304678660832,357.1689374514375
4,75.68941550925926,133.51037422839505,144.49079475308642,10.55789627039627,0.2833242435893673,411.31340132090133
4,75.68748456790124,133.5059587191358,144.49423611111112,10.557150349650351,0.2833860098055847,411.2980555555555
4,67.75039351851852,154.96497106481482,124.27235532407407,9.271182983682985,0.19508005054074948,298.8688286713287
4,67.7473861882716,154.9529764660494,124.26875192901234,9.26980574980575,0.19507819932645365,298.84087412587417
4,66.10576967592593,168.71968171296297,118.15485725308642,11.284559052059056,0.16749526281983632,380.4057750582752
4,68.09115933641975,164.79995563271606,102.78293209876543,12.066186868686868,0.14966937334831246,383.10560411810405
4,68.05525655864197,161.00228780864197,118.54902199074074,10.9000912975913,0.16069488140360283,327.377130924631
4,75.62734567901235,154.11747106481482,123.74721064814815,9.135934343434345,0.23280676664756314,332.4621386946387
4,70.09088927469136,176.965625,125.55843557098765,8.319819347319346,0.27702933207308805,293.3711208236208
4,70.08966049382715,176.9740162037037,125.5557851080247,8.319574592074591,0.2770647623063508,293.34104312354305
4,73.81647955246913,92.3767611882716,142.76710455246914,7.450151515151515,0.25334081180613166,298.9537529137529
4,73.83487847222223,92.38348186728395,142.7686111111111,7.449990287490286,0.25337587282251256,298.9404176379176
5,64.21617283950617,140.0965663580247,128.81049189814814,14.442973970473973,0.14807662508376915,495.3710742035744
5,60.34973765432099,140.48436921296297,121.34075038580247,13.440574980574983,0.1834498112140845,503.06799145299163
5,64.2147299382716,140.10941936728395,128.81030092592593,14.44208041958042,0.14816874097679547,495.3631449106449
5,58.325252700617284,136.587862654321,129.0085223765432,15.171173271173272,0.1566263738238566,579.4271173271173
5,58.33079089506173,136.59394675925927,129.00982638888888,15.171052836052835,0.15662212439819057,579.4178088578088
5,67.07918016975309,115.97392554012346,113.91200038580247,12.124079254079254,0.18040075541244677,453.7742385392385
5,67.0777488425926,115.98996141975309,113.91384837962963,12.123817016317018,0.18039341287509458,453.7597377622378
5,62.915680941358026,119.92086033950618,145.65500578703703,11.680089355089354,0.21594280972345992,375.3660722610723
5,67.74448302469136,133.81585069444444,108.83495949074074,10.510277777777778,0.18198198275051064,372.00087995338004
5,67.75300154320988,133.8077449845679,108.83893711419753,10.50996891996892,0.18201010099977197,372.020303030303
5,63.37146219135803,138.81352816358026,112.50256558641975,10.452173659673658,0.18321214247093812,356.9242365967366
5,62.29398341049383,131.95575038580247,121.57326388888889,13.510320512820513,0.13723590533720392,460.2188908313908
5,59.72530285493827,148.88892939814815,131.23148726851852,15.210479797979799,0.18764999725613707,565.0782381507382
5,63.37369212962963,138.8139949845679,112.5029050925926,10.452066822066822,0.18332166168098724,356.9681196581197
5,69.84978780864198,110.24543595679012,122.58662422839507,12.521083916083917,0.1657815792425145,476.22024864024877
5,69.84381172839507,110.25623842592593,122.58927854938271,12.520955710955713,0.16573237836721288,476.2185897435898
5,70.61922260802469,84.52733796296296,142.64747685185185,9.391930846930848,0.21591680616112924,323.0036519036519
5,62.1520524691358,150.89595100308642,137.7628086419753,11.525664335664338,0.21510092599192696,430.09515928515924
5,62.156398533950615,150.8840084876543,137.75987461419754,11.525551670551671,0.2150869954413261,430.0939121989122
5,70.76868634259259,112.62695987654321,130.9064351851852,12.499057886557885,0.22413053721198045,486.3016724941725
5,70.76811728395062,112.62650462962964,130.9058912037037,12.499722222222223,0.2240099478974389,486.30361111111125
5,60.32422067901235,150.62560763888888,121.56907600308642,13.197163947163949,0.15321721292851825,429.11620823620825
5,58.38207947530864,158.38607445987654,105.85248842592593,9.221783216783217,0.17105209018291131,293.8291258741259
5,59.72544945987654,148.90047839506173,131.2347337962963,15.211283993783992,0.18749920644152154,565.1014160839161
5,60.31835841049383,150.61542438271604,121.56713734567901,13.19747474747475,0.15322878935999365,429.13828671328685
5,59.152307098765434,178.00562307098767,144.88902970679013,7.294875679875682,0.2741209414193429,172.58672882672883
5,59.15392361111111,178.00096064814815,144.88918595679013,7.295029137529139,0.27420935383604106,172.62854506604506
5,62.51859760802469,147.95636574074075,123.41138310185185,13.607519425019426,0.1760509427908036,466.10581002331
5,62.51363425925926,147.95887538580246,123.4071412037037,13.607672882672883,0.176016338264128,466.1367987567988
5,64.59488040123456,125.61231481481481,125.83316936728394,13.29766317016317,0.1634473096735985,475.1121814296816
5,64.59524305555556,125.59796682098765,125.83293402777778,13.29780108780109,0.16341900636006382,475.110240870241
5,66.53905285493828,127.65381558641975,130.76353780864198,10.451818181818183,0.19673077397389663,341.79794483294484
5,66.53661651234567,127.66171489197531,130.76384066358025,10.451583139083139,0.19664348194850167,341.78905400155406
5,58.38708333333334,158.39526041666667,105.85788194444444,9.222418414918417,0.1708870282769985,293.8236732711733
5,62.29828125,131.95704282407408,121.5767824074074,13.510961538461538,0.13723358589977427,460.257973970474
5,61.01229552469136,125.20075424382716,149.4107773919753,9.77513986013986,0.23095171028640293,294.42181041181044
5,61.00593171296296,125.20565393518518,149.41318094135804,9.775102952602953,0.23106697574695004,294.4511790986792
5,63.213867669753085,136.92275270061728,140.19377893518518,12.14019230769231,0.17294394679725295,420.79146658896667
5,63.2181712962963,136.94459683641975,140.19994598765433,12.14037296037296,0.172891798784132,420.8252214452215
5,62.47681134259259,139.95762731481483,143.3559587191358,10.701608391608394,0.20793087599589552,324.13046231546235
