label,R,G,B,correlation,homogeneity,contrast
2,123.1371999314129,142.34005572702333,166.1682210219479,0.9401306461684609,0.28064516263339995,168.6807459086994
2,124.2189446159122,144.7669255829904,174.8861025377229,0.9236096244708921,0.29539027594657774,183.81959086993973
2,124.2189446159122,144.7669255829904,174.8861025377229,0.9236096244708921,0.29539027594657774,183.81959086993973
2,125.16557098765432,146.4565586419753,153.60424982853223,0.9503842387818193,0.25390162370363956,150.73050301464255
2,125.16557098765432,146.4565586419753,153.60424982853223,0.9503842387818193,0.25390162370363956,150.73050301464255
2,124.68314814814815,145.01723165294925,162.7249828532236,0.953005188529767,0.19870021812628536,108.83522825150733
2,124.68314814814815,145.01723165294925,162.7249828532236,0.953005188529767,0.19870021812628536,108.83522825150733
2,115.48944101508917,133.76600737311387,169.48482167352537,0.9177391198891753,0.19708219578298486,229.87070801033593
2,121.53094478737997,139.0531970164609,168.41121484910838,0.9417678139525048,0.25610612346368034,187.24458742463398
2,167.20139917695474,184.64020061728394,188.4423396776406,0.9369785588093982,0.3445123134159393,330.58932558139537
2,167.20139917695474,184.64020061728394,188.4423396776406,0.9369785588093982,0.3445123134159393,330.58932558139537
2,129.5053798010974,144.01278635116597,165.7028549382716,0.929330692499916,0.2999497497326426,269.8403970714901
2,129.5053798010974,144.01278635116597,165.7028549382716,0.929330692499916,0.2999497497326426,269.8403970714901
2,125.0652237654321,140.70748456790125,160.51335991083675,0.9361895328391309,0.2420675680059091,219.72365202411717
2,125.0652237654321,140.70748456790125,160.51335991083675,0.9361895328391309,0.2420675680059091,219.72365202411717
2,129.87475737311385,151.3170447530864,164.59846021947874,0.9037846560179474,0.30417701836898015,268.42929112833764
2,122.68079732510289,144.86077246227708,163.26848079561043,0.9585751368405293,0.24203853781801193,107.01584582256676
2,122.68079732510289,144.86077246227708,163.26848079561043,0.9585751368405293,0.24203853781801193,107.01584582256676
2,117.22726423182442,142.9500205761317,164.00453360768176,0.9578501744213943,0.21978432516418853,118.40765202411714
2,117.22726423182442,142.9500205761317,164.00453360768176,0.9578501744213943,0.21978432516418853,118.40765202411714
2,126.05754801097393,140.28592764060357,166.66802554869685,0.9377809349345881,0.2397021987036688,289.3138587424634
2,126.05754801097393,140.28592764060357,166.66802554869685,0.9377809349345881,0.2397021987036688,289.3138587424634
2,122.66739283264747,142.4046416323731,157.40506172839505,0.9576045114432088,0.2450223224637562,113.34615762273903
2,122.66739283264747,142.4046416323731,157.40506172839505,0.9576045114432088,0.2450223224637562,113.34615762273903
2,121.4878120713306,137.57137002743485,179.44558384773663,0.928395448329005,0.3286707190931884,154.581834625323
2,121.4878120713306,137.57137002743485,179.44558384773663,0.928395448329005,0.3286707190931884,154.581834625323
2,124.1437457133059,142.4264746227709,159.81890260631002,0.9421084149365109,0.2495869221858941,157.6987639965547
3,134.95812671467763,155.80334619341565,134.38632630315502,0.9601481004285378,0.27005657817464057,178.21713867355726
3,137.0116546639232,158.14772633744855,131.41087620027434,0.9620457436495566,0.3448516366082517,174.90192075796728
3,129.5236488340192,153.08016117969822,133.1493998628258,0.9713026836542689,0.4486198415096674,150.2978682170543
3,129.5236488340192,153.08016117969822,133.1493998628258,0.9713026836542689,0.4486198415096674,150.2978682170543
3,130.49748885459533,152.97384516460906,138.79595078875172,0.9686656688233053,0.3353347330668848,167.49338415159346
3,130.49748885459533,152.97384516460906,138.79595078875172,0.9686656688233053,0.3353347330668848,167.49338415159346
3,123.11329046639231,139.09308470507546,133.30785322359395,0.9750709779188235,0.29519070353103116,156.07437639965548
3,141.5323353909465,160.95405521262003,129.99558470507546,0.9666850376437176,0.4075116315526063,96.46810766580535
3,141.5323353909465,160.95405521262003,129.99558470507546,0.9666850376437176,0.4075116315526063,96.46810766580535
3,122.9047633744856,144.19894290123457,123.16580161179698,0.9536076450615545,0.25916000871506273,248.76294315245482
3,134.95812671467763,155.80334619341565,134.38632630315502,0.9601481004285378,0.27005657817464057,178.21713867355726
3,122.9047633744856,144.19894290123457,123.16580161179698,0.9536076450615545,0.25916000871506273,248.76294315245482
3,132.38135373799724,153.02436042524005,134.24353137860084,0.9652713679745263,0.33897593869394366,156.57774849267875
3,132.38135373799724,153.02436042524005,134.24353137860084,0.9652713679745263,0.33897593869394366,156.57774849267875
3,125.75729852537722,146.42297067901234,130.29763203017833,0.9667701585239217,0.3039027983074277,168.18190267011195
3,125.75729852537722,146.42297067901234,130.29763203017833,0.9667701585239217,0.3039027983074277,168.18190267011195
3,141.9447033607682,158.8803163580247,145.48244770233197,0.9790967915087055,0.36304363450734906,152.0950301464255
3,123.15765089163237,152.3475600137174,130.8148268175583,0.9564995567261307,0.33988905297150174,256.6873100775194
3,123.15765089163237,152.3475600137174,130.8148268175583,0.9564995567261307,0.33988905297150174,256.6873100775194
3,127.61518175582991,151.09900548696845,134.17556755829904,0.9564656033616175,0.36726625855698686,242.50427045650304
3,166.04325703017832,182.92507973251028,163.9495010288066,0.9722291868715139,0.34760395158975615,179.87236089577954
3,127.61518175582991,151.09900548696845,134.17556755829904,0.9564656033616175,0.36726625855698686,242.50427045650304
3,135.50005829903978,158.32834104938271,146.27695130315502,0.9610758893157504,0.33901496708071716,183.35369681309217
3,135.50005829903978,158.32834104938271,146.27695130315502,0.9610758893157504,0.33901496708071716,183.35369681309217
3,138.77780092592593,163.9369761659808,145.0032896090535,0.9649471287133337,0.3355543628513237,143.56810594315246
3,138.77780092592593,163.9369761659808,145.0032896090535,0.9649471287133337,0.3355543628513237,143.56810594315246
3,134.9918038408779,157.4947599451303,144.52222650891633,0.9610939078448094,0.33992413361821044,198.4447881136951
3,134.9918038408779,157.4947599451303,144.52222650891633,0.9610939078448094,0.33992413361821044,198.4447881136951
3,135.4928806584362,159.0032973251029,136.38818501371742,0.9541200988351922,0.32097010331297837,202.3663652024117
3,135.4928806584362,159.0032973251029,136.38818501371742,0.9541200988351922,0.32097010331297837,202.3663652024117
3,166.04325703017832,182.92507973251028,163.9495010288066,0.9722291868715139,0.34760395158975615,179.87236089577954
3,135.61827160493826,151.13521347736625,125.39607167352538,0.9689550997622931,0.34555105893592325,127.68421791559
3,119.11251457475994,141.2478120713306,128.50416066529493,0.9665521734347502,0.27907277644812895,210.59518432385875
3,119.11251457475994,141.2478120713306,128.50416066529493,0.9665521734347502,0.27907277644812895,210.59518432385875
3,117.6451225994513,133.22875171467763,116.6149151234568,0.9682025436648379,0.31724153267063715,104.05808354866495
3,117.6451225994513,133.22875171467763,116.6149151234568,0.9682025436648379,0.31724153267063715,104.05808354866495
3,143.21795781893005,164.35412808641976,151.89379458161866,0.9545400099815518,0.4302096260279584,186.33214470284236
3,143.21795781893005,164.35412808641976,151.89379458161866,0.9545400099815518,0.4302096260279584,186.33214470284236
3,135.94821073388204,157.54388803155007,136.37280349794239,0.9601173354799221,0.29862387150203545,135.80987769164514
3,135.94821073388204,157.54388803155007,136.37280349794239,0.9601173354799221,0.29862387150203545,135.80987769164514
4,118.86013460219479,143.3093758573388,121.54983624828532,0.9408756970372391,0.27503108417854394,282.11024289405685
4,111.84513374485597,140.72362054183813,133.73461676954733,0.9610272082612568,0.2457562103952653,207.5907605512489
4,95.07924554183813,123.15312414266118,107.7512920096022,0.9526653213909615,0.20706381011177977,256.21135486649445
4,95.07924554183813,123.15312414266118,107.7512920096022,0.9526653213909615,0.20706381011177977,256.21135486649445
4,97.6183067558299,127.1239566186557,115.57287294238684,0.9643417805391077,0.25569873570038065,247.95859517657195
4,100.84453703703704,137.06739711934156,127.02667181069958,0.9660073109444924,0.3838776096314587,183.9767510766581
4,100.84453703703704,137.06739711934156,127.02667181069958,0.9660073109444924,0.3838776096314587,183.9767510766581
4,143.81965020576132,156.5849785665295,141.29863940329219,0.9750597884009893,0.291002761576142,176.05805081826014
4,143.81965020576132,156.5849785665295,141.29863940329219,0.9750597884009893,0.291002761576142,176.05805081826014
4,117.62745970507545,138.91559585048012,130.0414317558299,0.9613817972210937,0.23970706102384756,233.57939448751077
4,118.86013460219479,143.3093758573388,121.54983624828532,0.9408756970372391,0.27503108417854394,282.11024289405685
4,117.62745970507545,138.91559585048012,130.0414317558299,0.9613817972210937,0.23970706102384756,233.57939448751077
4,115.28969650205761,141.34115226337448,134.20493912894375,0.9629647335231719,0.29645615432426314,208.93801894918178
4,115.28969650205761,141.34115226337448,134.20493912894375,0.9629647335231719,0.29645615432426314,208.93801894918178
4,135.84732338820302,156.6842524005487,145.82484310699587,0.9599059110627858,0.2791777672582585,245.20431696813085
4,135.84732338820302,156.6842524005487,145.82484310699587,0.9599059110627858,0.2791777672582585,245.20431696813085
4,119.50803240740741,143.07905521262003,125.24581447187929,0.9665097722832527,0.29200764338168433,190.05020930232556
4,119.50803240740741,143.07905521262003,125.24581447187929,0.9665097722832527,0.29200764338168433,190.05020930232556
4,131.33979423868314,149.9340715020576,139.72523405349793,0.9573974640737773,0.28878917439664703,211.1796640826873
4,118.17417095336077,146.605911351166,120.4053549382716,0.9634255640125502,0.3159617313963291,200.25501722652885
4,120.08552640603567,139.3259122085048,126.69230195473251,0.9737217188067812,0.30358174462644116,144.76837295434973
4,126.35532578875171,145.39309927983538,137.56870284636489,0.965862681551563,0.26612300432405434,190.35950473729542
4,126.35532578875171,145.39309927983538,137.56870284636489,0.965862681551563,0.26612300432405434,190.35950473729542
4,132.768268175583,149.64931841563785,142.7846784979424,0.9776851765225292,0.34076310681480915,112.73611455641688
4,132.768268175583,149.64931841563785,142.7846784979424,0.9776851765225292,0.34076310681480915,112.73611455641688
4,125.55164523319615,143.26001371742112,135.55579303840878,0.9722368169717589,0.2954891811006608,160.56263049095614
4,125.55164523319615,143.26001371742112,135.55579303840878,0.9722368169717589,0.2954891811006608,160.56263049095614
4,108.86392918381344,143.72773748285323,121.63574074074074,0.9506002695146714,0.36212539708763664,295.9771662360034
4,108.86392918381344,143.72773748285323,121.63574074074074,0.9506002695146714,0.36212539708763664,295.9771662360034
4,99.15234910836763,127.32941358024691,111.90798696844993,0.9614021619838946,0.3928622190096285,251.62240999138663
4,118.17417095336077,146.605911351166,120.4053549382716,0.9634255640125502,0.3159617313963291,200.25501722652885
4,99.15234910836763,127.32941358024691,111.90798696844993,0.9614021619838946,0.3928622190096285,251.62240999138663
4,102.94690757887517,135.88860939643348,116.26587105624142,0.9547714573788685,0.3434598941545691,244.99832988802757
4,102.94690757887517,135.88860939643348,116.26587105624142,0.9547714573788685,0.3434598941545691,244.99832988802757
4,108.67797153635117,141.16729852537722,112.19459962277092,0.9473949733020657,0.3290656442605312,351.6419646856159
4,108.67797153635117,141.16729852537722,112.19459962277092,0.9473949733020657,0.3290656442605312,351.6419646856159
4,115.81174811385459,141.6288297325103,123.18298525377229,0.9667720582848386,0.2528698860826225,190.04596813092158
4,115.81174811385459,141.6288297325103,123.18298525377229,0.9667720582848386,0.2528698860826225,190.04596813092158
4,106.39864283264747,132.34409379286694,115.74960819615912,0.9564984060279031,0.22643113993527333,232.4355848406546
4,111.84513374485597,140.72362054183813,133.73461676954733,0.9610272082612568,0.2457562103952653,207.5907605512489
5,121.2342566872428,142.16662294238682,126.87375943072702,0.9136328318816007,0.21194428637839777,397.48713436692503
5,121.95763288751715,140.72643347050754,123.74237139917696,0.926773646444376,0.19556615865216054,337.94045478036173
5,121.85798096707819,136.90490912208506,125.20938957475994,0.9676453685265687,0.24002433430940623,161.10684668389317
5,121.85798096707819,136.90490912208506,125.20938957475994,0.9676453685265687,0.24002433430940623,161.10684668389317
5,162.91243741426612,177.1203335048011,157.83195044581618,0.9648149438883039,0.3936271385244144,188.7883565891473
5,162.91243741426612,177.1203335048011,157.83195044581618,0.9648149438883039,0.3936271385244144,188.7883565891473
5,134.405997085048,157.3620018861454,134.0586651234568,0.9364152253011848,0.24239809090931888,298.71395865633076
5,134.405997085048,157.3620018861454,134.0586651234568,0.9364152253011848,0.24239809090931888,298.71395865633076
5,146.2685931069959,158.72407064471878,138.24977880658437,0.9266366883696279,0.3212852834363306,214.5839698535745
5,135.28014231824417,144.3096536351166,131.74777091906722,0.933731731188934,0.3042372632667072,307.4734556416881
5,121.2342566872428,142.16662294238682,126.87375943072702,0.9136328318816007,0.21194428637839777,397.48713436692503
5,127.97523062414267,146.48228995198903,125.51058470507544,0.8929954047358435,0.2540199696625628,432.0773695090439
5,127.97523062414267,146.48228995198903,125.51058470507544,0.8929954047358435,0.2540199696625628,432.0773695090439
5,124.76957733196159,137.89972307956106,133.4715500685871,0.9460211705150885,0.2811009333497787,296.9269862187769
5,124.76957733196159,137.89972307956106,133.4715500685871,0.9460211705150885,0.2811009333497787,296.9269862187769
5,137.84579646776405,156.52606481481482,139.13283950617284,0.9069618552144544,0.34001835988132567,261.74999310938847
5,117.0716426611797,138.02862911522635,129.72092592592594,0.9611364008348721,0.262051460335746,218.3923669250646
5,117.0716426611797,138.02862911522635,129.72092592592594,0.9611364008348721,0.262051460335746,218.3923669250646
5,121.46331447187929,138.78682784636487,126.65973165294925,0.9611619404758426,0.27188476321276106,217.12927217915592
5,127.86963477366255,143.9133916323731,130.5491546639232,0.8893223519839606,0.3360737065761714,413.80848320413446
5,121.46331447187929,138.78682784636487,126.65973165294925,0.9611619404758426,0.27188476321276106,217.12927217915592
5,112.42850137174212,143.56096021947874,149.3375840192044,0.9321210533516422,0.28087560007151485,267.2721498708011
5,112.42850137174212,143.56096021947874,149.3375840192044,0.9321210533516422,0.28087560007151485,267.2721498708011
5,138.85192472565157,166.1420910493827,164.74543724279835,0.9685634386599702,0.3592085511696981,200.5521559000861
5,123.40903635116598,147.64281121399176,119.2297719478738,0.9244758398069266,0.3086117566960135,355.5774099913868
5,123.40903635116598,147.64281121399176,119.2297719478738,0.9244758398069266,0.3086117566960135,355.5774099913868
5,123.03924639917696,151.34240483539094,147.29782235939643,0.9523588356638603,0.4085153394854008,345.9021059431525
5,123.03924639917696,151.34240483539094,147.29782235939643,0.9523588356638603,0.4085153394854008,345.9021059431525
5,126.42590449245542,144.27050325788753,123.67256944444445,0.9306097324482805,0.2558189574630841,317.763976744186
5,127.86963477366255,143.9133916323731,130.5491546639232,0.8893223519839606,0.3360737065761714,413.80848320413446
5,126.42590449245542,144.27050325788753,123.67256944444445,0.9306097324482805,0.2558189574630841,317.763976744186
5,127.4534456447188,148.45787722908094,131.91635288065842,0.9583029901710023,0.4261411786289833,107.10285271317828
5,127.4534456447188,148.45787722908094,131.91635288065842,0.9583029901710023,0.4261411786289833,107.10285271317828
5,115.66445816186557,136.15778549382716,115.05743227023319,0.9108993529160958,0.24863337876628616,360.87521274763134
5,115.66445816186557,136.15778549382716,115.05743227023319,0.9108993529160958,0.24863337876628616,360.87521274763134
5,131.8827280521262,146.73747170781894,135.47388203017832,0.9276589717956536,0.2432914999604868,316.9903746770026
5,131.8827280521262,146.73747170781894,135.47388203017832,0.9276589717956536,0.2432914999604868,316.9903746770026
5,147.6903172153635,164.77873628257888,154.58101508916323,0.9674148229314707,0.3286204394609126,188.52190956072354
5,147.6903172153635,164.77873628257888,154.58101508916323,0.9674148229314707,0.3286204394609126,188.52190956072354
5,121.95763288751715,140.72643347050754,123.74237139917696,0.926773646444376,0.19556615865216054,337.94045478036173
